Depth	breadth\Structural Virality
2	1	1.3333
0	1	0.0000
5	2	2.8214
11	4	5.2738
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
2	3	2.1333
2	2	1.8000
0	1	0.0000
7	3	3.7582
1	1	1.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
1	1	1.0000
4	2	2.3333
0	1	0.0000
0	1	0.0000
2	1	1.3333
3	2	1.8000
4	1	2.0000
0	1	0.0000
0	1	0.0000
9	4	4.5556
1	1	1.0000
1	1	1.0000
1	1	1.0000
9	3	4.3000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
11	5	5.2963
0	1	0.0000
3	1	1.6667
2	1	1.3333
0	1	0.0000
10	6	5.1425
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
10	6	4.9577
13	10	7.9138
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	2.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	4	4.0294
3	3	2.2500
2	2	1.6667
5	3	3.1273
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
13	3	6.3152
2	1	1.3333
0	1	0.0000
8	8	6.1380
8	4	4.4211
5	2	3.2222
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	2	2.5714
1	1	1.0000
19	6	8.4781
0	1	0.0000
2	1	1.3333
0	1	0.0000
6	3	3.4615
14	12	7.9314
0	1	0.0000
5	3	2.7222
0	1	0.0000
9	5	5.5615
0	1	0.0000
0	1	0.0000
16	5	6.7658
1	2	1.3333
3	2	2.0000
1	1	1.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
7	7	5.1626
0	1	0.0000
20	11	9.3865
0	1	0.0000
2	1	1.3333
2	2	1.8000
3	2	1.8000
0	1	0.0000
4	5	3.1061
2	1	1.3333
24	5	9.3814
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
4	3	2.3571
2	2	1.6667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	3.0556
2	3	1.9333
2	2	2.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
2	1	1.3333
4	3	2.8667
0	1	0.0000
1	2	1.3333
4	3	2.4286
3	4	2.5357
0	1	0.0000
3	1	1.6667
1	1	1.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
20	12	11.9194
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.5000
1	1	1.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
9	3	4.0523
4	2	2.1905
2	1	1.3333
6	3	3.1212
0	1	0.0000
0	1	0.0000
2	1	1.3333
5	8	4.5267
3	1	1.6667
2	2	2.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
6	2	2.8214
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
13	7	7.5737
29	4	12.1283
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
0	1	0.0000
5	2	2.5000
5	3	3.0455
0	1	0.0000
1	1	1.0000
0	1	0.0000
6	2	2.7222
0	1	0.0000
12	8	8.2233
0	1	0.0000
9	3	4.4837
17	7	9.7048
0	1	0.0000
2	2	1.6667
3	3	2.4762
1	1	1.0000
1	1	1.0000
7	3	3.3636
4	2	2.1905
0	1	0.0000
4	1	2.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
29	8	11.3788
0	1	0.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
5	2	2.7143
4	1	2.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
32	8	13.8748
3	1	1.6667
1	1	1.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	2	1.3333
1	1	1.0000
5	7	3.4737
12	5	4.8895
4	3	2.5556
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	3	1.5000
2	1	1.3333
1	2	1.3333
0	1	0.0000
0	1	0.0000
5	4	2.9778
3	3	2.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
4	2	2.1333
10	2	4.1209
0	1	0.0000
3	1	1.6667
11	5	6.7863
1	2	1.3333
1	2	1.3333
0	1	0.0000
1	1	1.0000
6	3	2.8222
0	1	0.0000
8	9	6.9478
0	1	0.0000
0	1	0.0000
8	3	4.0819
11	7	6.8408
0	1	0.0000
0	1	0.0000
0	1	0.0000
30	13	12.1346
0	1	0.0000
3	1	1.6667
0	1	0.0000
14	3	6.0303
1	1	1.0000
41	18	16.8158
3	2	1.8000
3	2	1.9333
3	4	2.2778
0	1	0.0000
2	4	1.8667
4	4	2.6000
2	2	1.8000
2	2	1.6667
3	2	1.8000
2	3	1.8667
1	1	1.0000
5	2	2.4286
2	2	1.6667
43	15	22.3626
3	1	1.6667
6	1	2.6667
0	1	0.0000
0	1	0.0000
10	3	4.6144
2	2	1.6667
6	5	3.6013
2	2	1.5000
1	1	1.0000
1	2	1.3333
0	1	0.0000
4	4	2.1071
19	4	8.4193
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	2	1.3333
1	2	1.3333
1	1	1.0000
9	6	5.4286
3	2	1.8000
1	1	1.0000
0	1	0.0000
15	9	11.0335
0	1	0.0000
2	2	1.8000
29	5	12.3624
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	3	2.1905
0	1	0.0000
2	1	1.3333
38	13	18.4118
4	3	2.7143
0	1	0.0000
8	5	4.6775
2	1	1.3333
0	1	0.0000
1	1	1.0000
32	7	13.6787
4	1	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	1	1.6667
4	2	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
9	5	4.5441
0	1	0.0000
1	1	1.0000
0	1	0.0000
8	2	3.7121
1	2	1.3333
5	3	2.5000
0	1	0.0000
6	2	2.7222
3	1	1.6667
1	1	1.0000
0	1	0.0000
7	2	3.4697
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
3	3	2.2143
3	2	2.3333
1	1	1.0000
0	1	0.0000
8	2	3.9238
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
19	12	11.2314
0	1	0.0000
2	2	1.8000
0	1	0.0000
2	3	2.1333
0	1	0.0000
1	2	1.3333
2	2	1.5000
4	2	2.3214
4	2	2.3810
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.9333
1	2	1.3333
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
2	3	2.1333
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	6	4.7619
2	2	1.5000
0	1	0.0000
4	3	2.6786
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	2	3.6667
1	1	1.0000
0	1	0.0000
1	1	1.0000
7	5	4.1000
2	1	1.3333
25	9	12.4683
21	8	10.0480
3	2	1.8000
3	1	1.6667
0	1	0.0000
0	1	0.0000
7	4	3.8529
4	3	2.2500
28	20	16.7200
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
11	4	4.7810
2	3	1.6000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
2	4	1.6667
2	3	2.1333
0	1	0.0000
0	1	0.0000
3	4	2.5556
16	9	9.9375
0	1	0.0000
1	1	1.0000
2	2	2.0000
1	1	1.0000
2	1	1.3333
7	8	4.6014
1	2	1.3333
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
4	2	2.3810
0	1	0.0000
24	22	15.3797
9	3	4.5583
0	1	0.0000
4	2	2.5357
3	4	2.5357
0	1	0.0000
1	1	1.0000
2	3	2.0667
3	3	2.3810
0	1	0.0000
7	3	4.1524
0	1	0.0000
0	1	0.0000
1	1	1.0000
7	4	4.6476
0	1	0.0000
15	11	8.2586
0	1	0.0000
4	2	2.3810
2	2	1.6667
2	2	1.6667
5	2	2.4762
8	6	5.2814
8	6	4.9457
4	2	2.3810
2	2	2.0000
0	1	0.0000
10	4	4.3632
0	1	0.0000
2	2	1.5000
14	12	6.6028
1	1	1.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
2	2	1.6667
1	1	1.0000
1	1	1.0000
2	1	1.3333
3	1	1.6667
0	1	0.0000
0	1	0.0000
9	5	4.9754
7	3	3.7802
49	14	20.0359
1	1	1.0000
3	4	2.4444
5	4	3.3030
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
10	5	4.5048
1	1	1.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
16	9	9.6350
18	7	8.8310
0	1	0.0000
7	12	5.4654
7	3	3.7905
4	2	2.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	4	5.5257
0	1	0.0000
2	3	1.8667
0	1	0.0000
12	4	5.4379
1	1	1.0000
0	1	0.0000
2	1	1.3333
4	3	3.4000
0	1	0.0000
1	1	1.0000
9	7	4.8371
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
17	14	12.5206
8	7	5.4381
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
5	2	2.7143
11	10	7.1838
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	3	3.2273
2	1	1.3333
36	21	22.2438
4	3	2.4762
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
12	10	7.7010
10	6	4.8413
14	9	8.5321
4	2	2.0667
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	3	2.5357
0	1	0.0000
4	1	2.0000
1	1	1.0000
1	1	1.0000
5	2	2.3810
7	2	4.1282
2	2	1.6667
6	4	3.0182
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
1	2	1.3333
0	1	0.0000
5	2	2.9556
0	1	0.0000
18	4	9.0024
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
6	5	4.6933
1	1	1.0000
2	3	1.8667
0	1	0.0000
7	5	5.0043
39	15	17.7954
0	1	0.0000
10	4	5.6897
5	1	2.3333
1	1	1.0000
8	3	4.5524
0	1	0.0000
2	1	1.3333
6	9	4.6023
5	6	3.7000
6	5	4.0571
0	1	0.0000
1	2	1.3333
5	3	3.4848
0	1	0.0000
0	1	0.0000
9	4	6.5741
0	1	0.0000
6	4	4.1421
0	1	0.0000
0	1	0.0000
6	11	4.8817
5	2	2.4762
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
5	4	4.2286
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
2	3	2.0667
1	1	1.0000
16	9	9.5302
3	3	2.3929
21	9	11.0331
0	1	0.0000
2	1	1.3333
2	1	1.3333
3	2	2.0667
0	1	0.0000
7	3	4.2250
20	7	8.4350
7	3	4.1324
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
2	1	1.3333
2	1	1.3333
2	2	1.6667
0	1	0.0000
18	15	8.8174
3	3	2.1333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	3	2.1333
21	9	10.5939
0	1	0.0000
5	4	3.2273
0	1	0.0000
7	3	3.3333
10	6	5.5833
1	1	1.0000
2	2	1.5000
13	6	7.1897
5	2	2.3810
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
9	3	4.0735
0	1	0.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
8	7	5.7386
2	2	2.0000
0	1	0.0000
0	1	0.0000
5	3	3.5238
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	2	1.6667
0	1	0.0000
2	2	1.5000
9	4	4.6095
5	5	3.3077
0	1	0.0000
0	1	0.0000
12	7	5.6650
4	2	2.1333
0	1	0.0000
0	1	0.0000
4	2	2.7222
7	3	3.5619
0	1	0.0000
9	4	4.8895
0	1	0.0000
9	6	4.9174
3	1	1.6667
3	2	1.8000
3	3	2.2857
0	1	0.0000
2	2	1.6667
0	1	0.0000
1	1	1.0000
4	3	2.5000
1	1	1.0000
1	1	1.0000
7	6	4.9012
0	1	0.0000
4	1	2.0000
0	1	0.0000
4	1	2.0000
3	2	1.8000
14	8	8.6909
1	1	1.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
6	3	3.3182
0	1	0.0000
7	6	4.6623
0	1	0.0000
1	2	1.3333
0	1	0.0000
1	1	1.0000
7	3	3.7879
1	1	1.0000
2	1	1.3333
4	1	2.0000
7	2	3.3818
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.5000
2	2	1.5000
1	1	1.0000
7	4	3.7143
0	1	0.0000
0	1	0.0000
5	2	2.3810
0	1	0.0000
0	1	0.0000
3	2	2.2857
0	1	0.0000
0	1	0.0000
3	2	2.0000
2	2	2.0000
1	1	1.0000
2	4	1.6667
2	1	1.3333
0	1	0.0000
0	1	0.0000
5	2	2.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
2	2	1.8000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	3	2.5556
4	2	2.1333
0	1	0.0000
1	1	1.0000
10	4	5.4185
29	20	20.3157
7	3	4.5033
40	13	16.2708
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
2	3	2.1333
0	1	0.0000
5	6	3.7714
0	1	0.0000
6	4	4.5588
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	2	3.1667
2	1	1.3333
0	1	0.0000
37	10	17.3633
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
24	17	12.1871
4	4	2.5818
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.1905
2	2	2.0000
0	1	0.0000
2	3	2.0667
0	1	0.0000
1	1	1.0000
0	1	0.0000
4	2	2.3810
8	4	4.1520
1	1	1.0000
1	1	1.0000
0	1	0.0000
2	2	1.6667
1	2	1.3333
0	1	0.0000
4	2	2.2857
20	10	9.1665
3	3	2.3810
0	1	0.0000
0	1	0.0000
0	1	0.0000
23	8	10.1907
1	1	1.0000
1	1	1.0000
1	1	1.0000
3	2	1.9333
5	5	3.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	4	3.2308
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
13	12	7.2348
2	2	2.0000
2	1	1.3333
7	5	4.2105
32	15	17.8325
2	1	1.3333
0	1	0.0000
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	2	1.3333
19	10	11.3848
0	1	0.0000
0	1	0.0000
10	7	5.4381
0	1	0.0000
7	6	6.0265
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
5	2	2.6667
2	1	1.3333
7	3	3.3182
0	1	0.0000
7	6	4.7867
2	3	2.0667
5	2	2.3810
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
1	3	1.5000
2	1	1.3333
0	1	0.0000
2	2	1.5000
3	3	2.4762
0	1	0.0000
6	6	4.5771
0	1	0.0000
9	5	6.0228
1	1	1.0000
14	8	7.8514
0	1	0.0000
1	1	1.0000
3	1	1.6667
0	1	0.0000
9	2	3.7273
5	2	2.9556
0	1	0.0000
2	1	1.3333
0	1	0.0000
3	3	2.0952
4	4	2.8364
0	1	0.0000
5	8	4.4975
1	1	1.0000
0	1	0.0000
8	2	3.5455
3	3	2.8444
1	1	1.0000
3	2	2.0667
3	2	1.9333
2	2	1.5000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
7	3	3.7273
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	5	3.4095
0	1	0.0000
15	9	8.1451
0	1	0.0000
4	2	2.3333
3	2	2.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	1	1.6667
8	4	4.1739
15	12	9.6487
23	12	12.4097
0	1	0.0000
1	3	1.5000
5	1	2.3333
2	2	1.6667
4	4	3.2576
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
0	1	0.0000
2	1	1.3333
0	1	0.0000
6	2	3.5111
0	1	0.0000
0	1	0.0000
7	5	3.4917
0	1	0.0000
0	1	0.0000
6	2	2.7143
2	1	1.3333
9	7	5.0624
12	8	4.8319
3	1	1.6667
21	9	10.6804
0	1	0.0000
1	1	1.0000
10	3	4.8304
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
33	8	14.8697
1	1	1.0000
0	1	0.0000
1	1	1.0000
51	23	23.9385
0	1	0.0000
1	1	1.0000
10	6	4.5333
9	4	3.9118
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
4	3	2.5000
12	5	5.6995
0	1	0.0000
0	1	0.0000
3	3	2.1333
2	1	1.3333
3	1	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	4	3.0769
1	1	1.0000
0	1	0.0000
3	2	2.0000
2	2	1.6667
4	5	3.3626
0	1	0.0000
5	2	2.7143
9	2	3.7273
2	4	1.8667
0	1	0.0000
3	3	2.3929
27	6	11.8525
0	1	0.0000
2	2	1.6667
1	1	1.0000
4	3	3.0667
10	7	6.1240
14	5	6.9205
0	1	0.0000
0	1	0.0000
4	3	2.7143
3	3	1.8667
0	1	0.0000
3	2	2.0667
3	2	1.8000
1	1	1.0000
25	9	12.0695
0	1	0.0000
0	1	0.0000
5	3	3.0000
2	1	1.3333
0	1	0.0000
2	2	1.8000
0	1	0.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
15	9	9.8488
1	3	1.5000
0	1	0.0000
11	4	7.6098
0	1	0.0000
5	4	3.0303
6	3	3.1273
0	1	0.0000
1	1	1.0000
3	3	2.3929
0	1	0.0000
18	6	7.3229
13	8	6.9285
1	1	1.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
4	2	2.1905
2	2	1.6667
12	3	5.1558
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
4	2	2.1333
1	1	1.0000
4	1	2.0000
0	1	0.0000
1	3	1.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
2	2	1.8000
1	2	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
24	8	9.4965
0	1	0.0000
7	4	4.3856
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	5	2.7556
12	5	5.7931
1	1	1.0000
2	1	1.3333
3	3	1.8667
6	5	3.4476
6	3	3.6381
0	1	0.0000
4	5	3.0513
2	2	1.6667
0	1	0.0000
8	5	4.5688
16	10	9.0913
1	1	1.0000
0	1	0.0000
8	3	4.0417
0	1	0.0000
0	1	0.0000
0	1	0.0000
11	5	5.2200
1	1	1.0000
6	3	3.2879
0	1	0.0000
1	1	1.0000
11	5	5.2759
2	1	1.3333
0	1	0.0000
5	4	3.1538
13	6	7.0338
0	1	0.0000
5	4	3.2051
0	1	0.0000
0	1	0.0000
0	1	0.0000
10	5	5.7978
0	1	0.0000
2	1	1.3333
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	2.7333
11	2	4.9477
9	3	4.4094
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	1	1.0000
12	5	6.2065
0	1	0.0000
1	1	1.0000
1	1	1.0000
2	3	1.8000
0	1	0.0000
0	1	0.0000
3	3	2.7143
2	1	1.3333
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	2	1.6667
2	1	1.3333
0	1	0.0000
0	1	0.0000
1	2	1.3333
3	2	1.9333
7	5	4.6797
8	7	5.2069
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
7	6	4.3261
0	1	0.0000
3	1	1.6667
5	5	3.7143
2	1	1.3333
3	2	1.8000
1	1	1.0000
0	1	0.0000
1	2	1.3333
0	1	0.0000
2	1	1.3333
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
9	2	4.5147
5	3	2.5556
1	1	1.0000
1	1	1.0000
0	1	0.0000
9	4	4.3275
1	1	1.0000
1	1	1.0000
10	6	5.2520
3	1	1.6667
0	1	0.0000
3	1	1.6667
0	1	0.0000
1	2	1.3333
3	1	1.6667
0	1	0.0000
11	3	4.5441
15	12	9.7759
0	1	0.0000
2	2	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
6	2	2.7778
1	1	1.0000
1	1	1.0000
1	1	1.0000
4	2	2.3333
0	1	0.0000
2	1	1.3333
14	4	5.5046
2	3	1.8000
2	3	1.8000
2	3	1.6000
0	1	0.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
7	5	4.0476
2	1	1.3333
0	1	0.0000
0	1	0.0000
3	5	2.4000
0	1	0.0000
30	24	14.0319
6	4	3.7436
0	1	0.0000
3	5	2.5556
3	3	2.1905
10	3	4.2417
1	1	1.0000
5	3	2.5556
0	1	0.0000
2	1	1.3333
1	2	1.3333
2	2	1.5000
1	1	1.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
8	3	4.1099
9	6	7.2308
1	2	1.3333
2	2	1.6667
10	2	4.4286
4	2	2.1905
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.5000
11	6	6.0067
2	2	1.5000
6	3	3.4909
3	1	1.6667
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	5	5.3853
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
3	2	2.0000
2	1	1.3333
0	1	0.0000
2	2	2.0000
1	1	1.0000
1	1	1.0000
0	1	0.0000
0	1	0.0000
3	2	1.8000
1	1	1.0000
2	1	1.3333
1	1	1.0000
7	9	6.1676
1	1	1.0000
12	6	6.6358
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
11	5	5.9980
12	10	8.2992
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
9	3	4.2614
3	1	1.6667
3	4	2.5000
12	10	7.0816
10	5	5.7116
0	1	0.0000
9	3	4.4381
0	1	0.0000
0	1	0.0000
3	1	1.6667
6	2	3.0545
6	2	3.0556
30	11	15.1986
0	1	0.0000
0	1	0.0000
6	3	2.7879
1	1	1.0000
0	1	0.0000
0	1	0.0000
4	2	2.3333
16	12	9.4179
0	1	0.0000
1	2	1.3333
2	1	1.3333
3	2	1.8000
2	1	1.3333
6	6	4.3429
0	1	0.0000
4	3	2.6111
0	1	0.0000
0	1	0.0000
2	1	1.3333
1	1	1.0000
2	1	1.3333
4	1	2.0000
0	1	0.0000
1	1	1.0000
1	1	1.0000
1	1	1.0000
3	2	2.1333
3	4	2.8364
8	2	3.7473
38	15	18.3045
0	1	0.0000
0	1	0.0000
3	2	1.8000
2	2	1.8000
0	1	0.0000
4	1	2.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
9	4	4.6476
1	1	1.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
4	2	2.0667
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
4	3	2.2500
0	1	0.0000
0	1	0.0000
1	2	1.3333
4	1	2.0000
16	6	8.2273
0	1	0.0000
1	2	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
5	3	2.8222
0	1	0.0000
3	2	1.8000
1	1	1.0000
0	1	0.0000
1	1	1.0000
4	5	2.6667
0	1	0.0000
3	1	1.6667
0	1	0.0000
0	1	0.0000
3	2	2.0000
4	4	3.4091
0	1	0.0000
1	1	1.0000
7	6	5.0800
18	10	8.6453
1	2	1.3333
0	1	0.0000
0	1	0.0000
2	2	1.6667
1	2	1.3333
4	3	3.2364
0	1	0.0000
0	1	0.0000
2	2	1.6667
2	2	1.5000
0	1	0.0000
0	1	0.0000
2	5	2.3889
0	1	0.0000
4	2	2.6667
2	2	1.6667
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
1	1	1.0000
0	1	0.0000
8	5	3.7706
0	1	0.0000
2	1	1.3333
1	1	1.0000
0	1	0.0000
0	1	0.0000
5	2	2.7143
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
7	4	4.8497
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
1	1	1.0000
15	9	8.5658
0	1	0.0000
0	1	0.0000
2	2	1.6667
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
43	12	17.8241
1	2	1.3333
0	1	0.0000
1	3	1.5000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
8	2	3.5152
1	1	1.0000
1	1	1.0000
12	7	6.2812
16	13	9.5982
0	1	0.0000
0	1	0.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
0	1	0.0000
15	9	6.6534
2	1	1.3333
2	3	1.8000
1	1	1.0000
0	1	0.0000
14	4	6.3093
0	1	0.0000
0	1	0.0000
17	11	8.4961
0	1	0.0000
1	1	1.0000
5	2	2.7143
4	3	2.1905
0	1	0.0000
1	1	1.0000
0	1	0.0000
2	1	1.3333
0	1	0.0000
5	3	3.0545
2	2	1.6667
0	1	0.0000
1	2	1.3333
0	1	0.0000
11	8	5.4841
7	4	4.0000
